t_s,iteration,freq_hz,phase,setpoint_deg,psi_deg,psi_dot_dps,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
7390.8635,3908,0.2000,sine,8.8791,10.2600,0.1046,-1.3809,-67.2642,0.610982,-0.012275,-0.224214,-0.000581,0.848052,1245
7390.8686,3909,0.2000,sine,8.9102,10.2600,0.0732,-1.3498,-67.2709,0.611379,-0.011998,-0.224236,-0.000407,0.848021,1245
7390.8737,3910,0.2000,sine,8.9415,10.2600,0.0513,-1.3185,-67.2775,0.611726,-0.011720,-0.224258,-0.000285,0.847989,1245
7390.8788,3911,0.2000,sine,8.9727,10.2600,0.0359,-1.2873,-67.2840,0.612035,-0.011443,-0.224280,-0.000199,0.847957,1245
7390.8839,3912,0.2000,sine,9.0039,10.2600,0.0251,-1.2561,-67.2902,0.612319,-0.011165,-0.224301,-0.000140,0.847925,1245
7390.8890,3913,0.2000,sine,9.0352,10.2600,0.0176,-1.2248,-67.2964,0.612586,-0.010887,-0.224321,-0.000098,0.847892,1245
7390.8940,3914,0.2000,sine,9.0665,10.2600,0.0123,-1.1935,-67.3023,0.612841,-0.010609,-0.224341,-0.000068,0.847859,1245
7390.8991,3915,0.2000,sine,9.0979,10.2600,0.0086,-1.1621,-67.3081,0.613088,-0.010330,-0.224360,-0.000048,0.847826,1245
7390.9042,3916,0.2000,sine,9.1293,10.2600,0.0060,-1.1307,-67.3138,0.613329,-0.010051,-0.224379,-0.000034,0.847793,1245
7390.9093,3917,0.2000,sine,9.1607,10.2600,0.0042,-1.0993,-67.3193,0.613566,-0.009772,-0.224398,-0.000023,0.847759,1244
7390.9143,3918,0.2000,sine,9.1922,10.2600,0.0030,-1.0678,-67.3246,0.613801,-0.009492,-0.224415,-0.000016,0.847725,1244
7390.9194,3919,0.2000,sine,9.2236,10.2600,0.0021,-1.0364,-67.3298,0.614035,-0.009212,-0.224433,-0.000011,0.847691,1244
7390.9245,3920,0.2000,sine,9.2552,10.2600,0.0014,-1.0048,-67.3348,0.614267,-0.008932,-0.224449,-0.000008,0.847656,1244
7390.9296,3921,0.2000,sine,9.2867,10.2600,0.0010,-0.9733,-67.3397,0.614499,-0.008651,-0.224466,-0.000006,0.847621,1244
7390.9346,3922,0.2000,sine,9.3183,10.2600,0.0007,-0.9417,-67.3444,0.614731,-0.008370,-0.224481,-0.000004,0.847586,1244
7390.9397,3923,0.2000,sine,9.3500,10.2600,0.0005,-0.9100,-67.3490,0.614962,-0.008089,-0.224497,-0.000003,0.847551,1244
7390.9448,3924,0.2000,sine,9.3818,10.2600,0.0003,-0.8782,-67.3534,0.615195,-0.007806,-0.224511,-0.000002,0.847515,1244
7390.9499,3925,0.2000,sine,9.4136,10.2600,0.0002,-0.8464,-67.3576,0.615428,-0.007524,-0.224525,-0.000001,0.847479,1244
7390.9550,3926,0.2000,sine,9.4452,10.2600,0.0002,-0.8148,-67.3617,0.615660,-0.007242,-0.224539,-0.000001,0.847442,1244
7390.9601,3927,0.2000,sine,9.4770,10.4400,10.8001,-0.9630,-67.3665,0.554290,-0.008560,-0.224555,-0.060001,0.847406,1246
7390.9652,3928,0.2000,sine,9.5087,10.4400,7.5601,-0.9313,-67.3711,0.572520,-0.008278,-0.224570,-0.042000,0.847369,1248
7390.9702,3929,0.2000,sine,9.5405,10.4400,5.2921,-0.8995,-67.3756,0.585350,-0.007996,-0.224585,-0.029400,0.847332,1250
7390.9753,3930,0.2000,sine,9.5722,10.4400,3.7044,-0.8678,-67.3800,0.594401,-0.007713,-0.224600,-0.020580,0.847294,1252
7390.9804,3931,0.2000,sine,9.6040,10.4400,2.5931,-0.8360,-67.3841,0.600806,-0.007431,-0.224614,-0.014406,0.847256,1250
7390.9855,3932,0.2000,sine,9.6358,10.4400,1.8152,-0.8042,-67.3882,0.605359,-0.007148,-0.224627,-0.010084,0.847218,1248
7390.9905,3933,0.2000,sine,9.6676,10.4400,1.2706,-0.7724,-67.3920,0.608615,-0.006866,-0.224640,-0.007059,0.847180,1246
7390.9956,3934,0.2000,sine,9.6994,10.4400,0.8894,-0.7406,-67.3957,0.610965,-0.006583,-0.224652,-0.004941,0.847142,1245
7391.0007,3935,0.2000,sine,9.7314,10.4400,0.6226,-0.7086,-67.3993,0.612681,-0.006299,-0.224664,-0.003459,0.847103,1245
7391.0058,3936,0.2000,sine,9.7634,10.4400,0.4358,-0.6766,-67.4027,0.613952,-0.006014,-0.224676,-0.002421,0.847063,1244
7391.0109,3937,0.2000,sine,9.7954,10.4400,0.3051,-0.6446,-67.4059,0.614913,-0.005729,-0.224686,-0.001695,0.847024,1244
7391.0160,3938,0.2000,sine,9.8274,10.4400,0.2136,-0.6126,-67.4089,0.615656,-0.005445,-0.224696,-0.001186,0.846984,1244
7391.0211,3939,0.2000,sine,9.8592,10.4400,0.1495,-0.5808,-67.4118,0.616245,-0.005162,-0.224706,-0.000830,0.846944,1243
7391.0261,3940,0.2000,sine,9.8911,10.4400,0.1046,-0.5489,-67.4146,0.616728,-0.004879,-0.224715,-0.000581,0.846904,1243
7391.0312,3941,0.2000,sine,9.9230,10.4400,0.0732,-0.5170,-67.4172,0.617137,-0.004595,-0.224724,-0.000407,0.846863,1243
7391.0363,3942,0.2000,sine,9.9549,10.4400,0.0513,-0.4851,-67.4196,0.617493,-0.004312,-0.224732,-0.000285,0.846823,1243
7391.0414,3943,0.2000,sine,9.9867,10.4400,0.0359,-0.4533,-67.4219,0.617814,-0.004029,-0.224740,-0.000199,0.846782,1243
7391.0465,1,0.2000,settle_C,10.0000,10.4400,0.0251,-0.4400,-67.4241,0.617967,-0.003911,-0.224747,-0.000140,0.846765,1243
7391.0516,2,0.2000,settle_C,10.0000,10.4400,0.0176,-0.4400,-67.4263,0.618002,-0.003911,-0.224754,-0.000098,0.846765,1243
7391.0567,3,0.2000,settle_C,10.0000,10.4400,0.0123,-0.4400,-67.4285,0.618024,-0.003911,-0.224762,-0.000068,0.846765,1243
7391.0618,4,0.2000,settle_C,10.0000,10.4400,0.0086,-0.4400,-67.4307,0.618037,-0.003911,-0.224769,-0.000048,0.846765,1243
7391.0669,5,0.2000,settle_C,10.0000,10.4400,0.0060,-0.4400,-67.4329,0.618044,-0.003911,-0.224776,-0.000034,0.846765,1243
7391.0719,6,0.2000,settle_C,10.0000,10.4400,0.0042,-0.4400,-67.4351,0.618046,-0.003911,-0.224784,-0.000023,0.846765,1243
7391.0770,7,0.2000,settle_C,10.0000,10.4400,0.0030,-0.4400,-67.4373,0.618046,-0.003911,-0.224791,-0.000016,0.846765,1243
7391.0821,8,0.2000,settle_C,10.0000,10.4400,0.0021,-0.4400,-67.4395,0.618044,-0.003911,-0.224798,-0.000011,0.846765,1243
7391.0872,9,0.2000,settle_C,10.0000,10.4400,0.0014,-0.4400,-67.4417,0.618040,-0.003911,-0.224806,-0.000008,0.846765,1243
7391.0922,10,0.2000,settle_C,10.0000,10.4400,0.0010,-0.4400,-67.4439,0.618035,-0.003911,-0.224813,-0.000006,0.846765,1243
7391.0973,11,0.2000,settle_C,10.0000,10.4400,0.0007,-0.4400,-67.4461,0.618029,-0.003911,-0.224820,-0.000004,0.846765,1243
7391.1024,12,0.2000,settle_C,10.0000,10.4400,0.0005,-0.4400,-67.4483,0.618023,-0.003911,-0.224828,-0.000003,0.846765,1243
7391.1075,13,0.2000,settle_C,10.0000,10.4400,0.0003,-0.4400,-67.4505,0.618017,-0.003911,-0.224835,-0.000002,0.846765,1243
7391.1125,14,0.2000,settle_C,10.0000,10.4400,0.0002,-0.4400,-67.4527,0.618010,-0.003911,-0.224842,-0.000001,0.846765,1243
7391.1177,15,0.2000,settle_C,10.0000,10.4400,0.0002,-0.4400,-67.4549,0.618003,-0.003911,-0.224850,-0.000001,0.846765,1243
7391.1227,16,0.2000,settle_C,10.0000,10.4400,0.0001,-0.4400,-67.4571,0.617996,-0.003911,-0.224857,-0.000001,0.846765,1243
7391.1278,17,0.2000,settle_C,10.0000,10.4400,0.0001,-0.4400,-67.4593,0.617989,-0.003911,-0.224864,-0.000000,0.846765,1243
7391.1329,18,0.2000,settle_C,10.0000,10.6200,10.8001,-0.6200,-67.4624,0.556379,-0.005511,-0.224875,-0.060000,0.846765,1245
7391.1380,19,0.2000,settle_C,10.0000,10.6200,7.5600,-0.6200,-67.4655,0.574368,-0.005511,-0.224885,-0.042000,0.846765,1247
7391.1431,20,0.2000,settle_C,10.0000,10.6200,5.2920,-0.6200,-67.4686,0.586958,-0.005511,-0.224895,-0.029400,0.846765,1249
7391.1482,21,0.2000,settle_C,10.0000,10.6200,3.7044,-0.6200,-67.4717,0.595768,-0.005511,-0.224906,-0.020580,0.846765,1251
7391.1533,22,0.2000,settle_C,10.0000,10.6200,2.5931,-0.6200,-67.4748,0.601932,-0.005511,-0.224916,-0.014406,0.846765,1249
7391.1583,23,0.2000,settle_C,10.0000,10.6200,1.8152,-0.6200,-67.4779,0.606243,-0.005511,-0.224926,-0.010084,0.846765,1247
7391.1634,24,0.2000,settle_C,10.0000,10.6200,1.2706,-0.6200,-67.4810,0.609258,-0.005511,-0.224937,-0.007059,0.846765,1246
7391.1685,25,0.2000,settle_C,10.0000,10.6200,0.8894,-0.6200,-67.4841,0.611365,-0.005511,-0.224947,-0.004941,0.846765,1245
7391.1735,26,0.2000,settle_C,10.0000,10.6200,0.6226,-0.6200,-67.4872,0.612837,-0.005511,-0.224957,-0.003459,0.846765,1245
7391.1786,27,0.2000,settle_C,10.0000,10.6200,0.4358,-0.6200,-67.4903,0.613865,-0.005511,-0.224968,-0.002421,0.846765,1244
7391.1837,28,0.2000,settle_C,10.0000,10.6200,0.3051,-0.6200,-67.4934,0.614581,-0.005511,-0.224978,-0.001695,0.846765,1244
7391.1888,29,0.2000,settle_C,10.0000,10.6200,0.2136,-0.6200,-67.4965,0.615079,-0.005511,-0.224988,-0.001186,0.846765,1244
7391.1938,30,0.2000,settle_C,10.0000,10.6200,0.1495,-0.6200,-67.4996,0.615424,-0.005511,-0.224999,-0.000830,0.846765,1244
7391.1989,31,0.2000,settle_C,10.0000,10.6200,0.1046,-0.6200,-67.5027,0.615663,-0.005511,-0.225009,-0.000581,0.846765,1244
7391.2040,32,0.2000,settle_C,10.0000,10.6200,0.0732,-0.6200,-67.5058,0.615827,-0.005511,-0.225019,-0.000407,0.846765,1244
7391.2091,33,0.2000,settle_C,10.0000,10.6200,0.0513,-0.6200,-67.5089,0.615939,-0.005511,-0.225030,-0.000285,0.846765,1244
7391.2141,34,0.2000,settle_C,10.0000,10.6200,0.0359,-0.6200,-67.5120,0.616014,-0.005511,-0.225040,-0.000199,0.846765,1243
7391.2192,35,0.2000,settle_C,10.0000,10.6200,0.0251,-0.6200,-67.5151,0.616064,-0.005511,-0.225050,-0.000140,0.846765,1243
7391.2243,36,0.2000,settle_C,10.0000,10.6200,0.0176,-0.6200,-67.5182,0.616095,-0.005511,-0.225061,-0.000098,0.846765,1243
7391.2294,37,0.2000,settle_C,10.0000,10.6200,0.0123,-0.6200,-67.5213,0.616114,-0.005511,-0.225071,-0.000068,0.846765,1243
7391.2345,38,0.2000,settle_C,10.0000,10.6200,0.0086,-0.6200,-67.5244,0.616124,-0.005511,-0.225081,-0.000048,0.846765,1243
7391.2396,39,0.2000,settle_C,10.0000,10.6200,0.0060,-0.6200,-67.5275,0.616128,-0.005511,-0.225092,-0.000034,0.846765,1243
7391.2446,40,0.2000,settle_C,10.0000,10.6200,0.0042,-0.6200,-67.5306,0.616128,-0.005511,-0.225102,-0.000023,0.846765,1243
7391.2497,41,0.2000,settle_C,10.0000,10.6200,0.0030,-0.6200,-67.5337,0.616125,-0.005511,-0.225112,-0.000016,0.846765,1243
7391.2548,42,0.2000,settle_C,10.0000,10.6200,0.0021,-0.6200,-67.5368,0.616119,-0.005511,-0.225123,-0.000011,0.846765,1243
7391.2599,43,0.2000,settle_C,10.0000,10.6200,0.0014,-0.6200,-67.5399,0.616113,-0.005511,-0.225133,-0.000008,0.846765,1243
7391.2649,44,0.2000,settle_C,10.0000,10.6200,0.0010,-0.6200,-67.5430,0.616105,-0.005511,-0.225143,-0.000006,0.846765,1243
7391.2700,45,0.2000,settle_C,10.0000,10.6200,0.0007,-0.6200,-67.5461,0.616096,-0.005511,-0.225154,-0.000004,0.846765,1243
7391.2751,46,0.2000,settle_C,10.0000,10.6200,0.0005,-0.6200,-67.5492,0.616087,-0.005511,-0.225164,-0.000003,0.846765,1243
7391.2802,47,0.2000,settle_C,10.0000,10.6200,0.0003,-0.6200,-67.5523,0.616077,-0.005511,-0.225174,-0.000002,0.846765,1243
7391.2852,48,0.2000,settle_C,10.0000,10.6200,0.0002,-0.6200,-67.5554,0.616068,-0.005511,-0.225185,-0.000001,0.846765,1243
7391.2903,49,0.2000,settle_C,10.0000,10.8000,10.8002,-0.8000,-67.5594,0.554455,-0.007111,-0.225198,-0.060001,0.846765,1245
7391.2954,50,0.2000,settle_C,10.0000,10.8000,7.5601,-0.8000,-67.5634,0.572442,-0.007111,-0.225211,-0.042001,0.846765,1247
7391.3004,51,0.2000,settle_C,10.0000,10.8000,5.2921,-0.8000,-67.5674,0.585028,-0.007111,-0.225225,-0.029400,0.846765,1249
7391.3055,52,0.2000,settle_C,10.0000,10.8000,3.7045,-0.8000,-67.5714,0.593835,-0.007111,-0.225238,-0.020580,0.846765,1251
7391.3106,53,0.2000,settle_C,10.0000,10.8000,2.5931,-0.8000,-67.5754,0.599996,-0.007111,-0.225251,-0.014406,0.846765,1250
7391.3157,54,0.2000,settle_C,10.0000,10.8000,1.8152,-0.8000,-67.5794,0.604305,-0.007111,-0.225265,-0.010084,0.846765,1248
7391.3207,55,0.2000,settle_C,10.0000,10.8000,1.2706,-0.8000,-67.5834,0.607317,-0.007111,-0.225278,-0.007059,0.846765,1247
7391.3258,56,0.2000,settle_C,10.0000,10.8000,0.8894,-0.8000,-67.5874,0.609421,-0.007111,-0.225291,-0.004941,0.846765,1246
7391.3309,57,0.2000,settle_C,10.0000,10.8000,0.6226,-0.8000,-67.5914,0.610890,-0.007111,-0.225305,-0.003459,0.846765,1245
7391.3360,58,0.2000,settle_C,10.0000,10.8000,0.4358,-0.8000,-67.5954,0.611914,-0.007111,-0.225318,-0.002421,0.846765,1245
7391.3411,59,0.2000,settle_C,10.0000,10.8000,0.3051,-0.8000,-67.5994,0.612627,-0.007111,-0.225331,-0.001695,0.846765,1245
7391.3461,60,0.2000,settle_C,10.0000,10.8000,0.2136,-0.8000,-67.6034,0.613122,-0.007111,-0.225345,-0.001186,0.846765,1245
7391.3512,61,0.2000,settle_C,10.0000,10.8000,0.1495,-0.8000,-67.6074,0.613465,-0.007111,-0.225358,-0.000830,0.846765,1244
7391.3563,62,0.2000,settle_C,10.0000,10.8000,0.1046,-0.8000,-67.6114,0.613701,-0.007111,-0.225371,-0.000581,0.846765,1244
7391.3614,63,0.2000,settle_C,10.0000,10.8000,0.0732,-0.8000,-67.6154,0.613862,-0.007111,-0.225385,-0.000407,0.846765,1244
7391.3664,64,0.2000,settle_C,10.0000,10.8000,0.0513,-0.8000,-67.6194,0.613971,-0.007111,-0.225398,-0.000285,0.846765,1244
7391.3715,65,0.2000,settle_C,10.0000,10.8000,0.0359,-0.8000,-67.6234,0.614043,-0.007111,-0.225411,-0.000199,0.846765,1244
7391.3766,66,0.2000,settle_C,10.0000,10.8000,0.0251,-0.8000,-67.6274,0.614089,-0.007111,-0.225425,-0.000140,0.846765,1244
7391.3817,67,0.2000,settle_C,10.0000,10.8000,0.0176,-0.8000,-67.6314,0.614118,-0.007111,-0.225438,-0.000098,0.846765,1244
7391.3867,68,0.2000,settle_C,10.0000,10.8000,0.0123,-0.8000,-67.6354,0.614134,-0.007111,-0.225451,-0.000068,0.846765,1244
7391.3918,69,0.2000,settle_C,10.0000,10.8000,0.0086,-0.8000,-67.6394,0.614141,-0.007111,-0.225465,-0.000048,0.846765,1244
7391.3969,70,0.2000,settle_C,10.0000,10.8000,0.0060,-0.8000,-67.6434,0.614142,-0.007111,-0.225478,-0.000034,0.846765,1244
7391.4020,71,0.2000,settle_C,10.0000,10.8000,0.0042,-0.8000,-67.6474,0.614139,-0.007111,-0.225491,-0.000023,0.846765,1244
7391.4070,72,0.2000,settle_C,10.0000,10.8000,0.0030,-0.8000,-67.6514,0.614132,-0.007111,-0.225505,-0.000016,0.846765,1244
7391.4121,73,0.2000,settle_C,10.0000,10.8000,0.0021,-0.8000,-67.6554,0.614124,-0.007111,-0.225518,-0.000011,0.846765,1244
7391.4172,74,0.2000,settle_C,10.0000,10.8000,0.0014,-0.8000,-67.6594,0.614114,-0.007111,-0.225531,-0.000008,0.846765,1244
7391.4223,75,0.2000,settle_C,10.0000,10.8000,0.0010,-0.8000,-67.6634,0.614103,-0.007111,-0.225545,-0.000006,0.846765,1244
7391.4274,76,0.2000,settle_C,10.0000,10.8000,0.0007,-0.8000,-67.6674,0.614092,-0.007111,-0.225558,-0.000004,0.846765,1244
7391.4324,77,0.2000,settle_C,10.0000,10.8000,0.0005,-0.8000,-67.6714,0.614079,-0.007111,-0.225571,-0.000003,0.846765,1244
7391.4375,78,0.2000,settle_C,10.0000,10.8000,0.0003,-0.8000,-67.6754,0.614067,-0.007111,-0.225585,-0.000002,0.846765,1244
7391.4426,79,0.2000,settle_C,10.0000,10.8000,0.0002,-0.8000,-67.6794,0.614054,-0.007111,-0.225598,-0.000001,0.846765,1244
7391.4477,80,0.2000,settle_C,10.0000,10.8000,0.0002,-0.8000,-67.6834,0.614041,-0.007111,-0.225611,-0.000001,0.846765,1244
7391.4527,81,0.2000,settle_C,10.0000,10.8000,0.0001,-0.8000,-67.6874,0.614028,-0.007111,-0.225625,-0.000001,0.846765,1244
7391.4578,82,0.2000,settle_C,10.0000,10.8000,0.0001,-0.8000,-67.6914,0.614015,-0.007111,-0.225638,-0.000000,0.846765,1244
7391.4629,83,0.2000,settle_C,10.0000,10.8000,0.0001,-0.8000,-67.6954,0.614002,-0.007111,-0.225651,-0.000000,0.846765,1244
7391.4691,84,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.6994,0.613989,-0.007111,-0.225665,-0.000000,0.846765,1244
7391.4742,85,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7034,0.613975,-0.007111,-0.225678,-0.000000,0.846765,1244
7391.4793,86,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7074,0.613962,-0.007111,-0.225691,-0.000000,0.846765,1244
7391.4844,87,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7114,0.613949,-0.007111,-0.225705,-0.000000,0.846765,1244
7391.4894,88,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7154,0.613936,-0.007111,-0.225718,-0.000000,0.846765,1244
7391.4945,89,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7194,0.613922,-0.007111,-0.225731,-0.000000,0.846765,1244
7391.4996,90,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7234,0.613909,-0.007111,-0.225745,-0.000000,0.846765,1244
7391.5047,91,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7274,0.613896,-0.007111,-0.225758,-0.000000,0.846765,1244
7391.5097,92,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7314,0.613882,-0.007111,-0.225771,-0.000000,0.846765,1244
7391.5148,93,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7354,0.613869,-0.007111,-0.225785,-0.000000,0.846765,1244
7391.5199,94,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7394,0.613856,-0.007111,-0.225798,-0.000000,0.846765,1244
7391.5250,95,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7434,0.613842,-0.007111,-0.225811,-0.000000,0.846765,1244
7391.5300,96,0.2000,settle_C,10.0000,10.8000,0.0000,-0.8000,-67.7474,0.613829,-0.007111,-0.225825,-0.000000,0.846765,1244
7391.5351,97,0.2000,settle_C,10.0000,10.9800,10.8000,-0.9800,-67.7523,0.552213,-0.008711,-0.225841,-0.060000,0.846765,1246
7391.5402,98,0.2000,settle_C,10.0000,10.8000,-3.2400,-0.8000,-67.7563,0.631799,-0.007111,-0.225854,0.018000,0.846765,1244
7391.5453,99,0.2000,settle_C,10.0000,10.9800,8.5320,-0.9800,-67.7612,0.564783,-0.008711,-0.225871,-0.047400,0.846765,1246
7391.5504,100,0.2000,settle_C,10.0000,10.8000,-4.8276,-0.8000,-67.7652,0.640590,-0.007111,-0.225884,0.026820,0.846765,1244
7391.5555,101,0.2000,settle_C,10.0000,10.9800,7.4207,-0.9800,-67.7701,0.570927,-0.008711,-0.225900,-0.041226,0.846765,1246
7391.5606,102,0.2000,settle_C,10.0000,10.8000,-5.6055,-0.8000,-67.7741,0.644882,-0.007111,-0.225914,0.031142,0.846765,1244
7391.5656,103,0.2000,settle_C,10.0000,10.9800,6.8761,-0.9800,-67.7790,0.573923,-0.008711,-0.225930,-0.038201,0.846765,1246
7391.5707,104,0.2000,settle_C,10.0000,10.9800,4.8133,-0.9800,-67.7839,0.585367,-0.008711,-0.225946,-0.026741,0.846765,1248
7391.5758,105,0.2000,settle_C,10.0000,10.9800,3.3693,-0.9800,-67.7888,0.593373,-0.008711,-0.225963,-0.018718,0.846765,1250
7391.5809,106,0.2000,settle_C,10.0000,10.9800,2.3585,-0.9800,-67.7937,0.598972,-0.008711,-0.225979,-0.013103,0.846765,1250
7391.5860,107,0.2000,settle_C,10.0000,10.8000,-9.1490,-0.8000,-67.7977,0.664489,-0.007111,-0.225992,0.050828,0.846765,1248
7391.5911,108,0.2000,settle_C,10.0000,10.9800,4.3957,-0.9800,-67.8026,0.587625,-0.008711,-0.226009,-0.024420,0.846765,1250
7391.5961,109,0.2000,settle_C,10.0000,10.8000,-7.7230,-0.8000,-67.8066,0.656537,-0.007111,-0.226022,0.042906,0.846765,1248
7391.6012,110,0.2000,settle_C,10.0000,10.9800,5.3939,-0.9800,-67.8115,0.582049,-0.008711,-0.226038,-0.029966,0.846765,1250
7391.6063,111,0.2000,settle_C,10.0000,10.9800,3.7757,-0.9800,-67.8164,0.591023,-0.008711,-0.226055,-0.020976,0.846765,1252
7391.6114,112,0.2000,settle_C,10.0000,10.9800,2.6430,-0.9800,-67.8213,0.597299,-0.008711,-0.226071,-0.014683,0.846765,1251
7391.6165,113,0.2000,settle_C,10.0000,10.9800,1.8501,-0.9800,-67.8262,0.601688,-0.008711,-0.226087,-0.010278,0.846765,1249
7391.6215,114,0.2000,settle_C,10.0000,10.9800,1.2951,-0.9800,-67.8311,0.604755,-0.008711,-0.226104,-0.007195,0.846765,1248
7391.6266,115,0.2000,settle_C,10.0000,10.9800,0.9065,-0.9800,-67.8360,0.606897,-0.008711,-0.226120,-0.005036,0.846765,1247
7391.6317,116,0.2000,settle_C,10.0000,10.8000,-10.1654,-0.8000,-67.8400,0.669995,-0.007111,-0.226133,0.056475,0.846765,1245
7391.6368,117,0.2000,settle_C,10.0000,10.9800,3.6842,-0.9800,-67.8449,0.591436,-0.008711,-0.226150,-0.020468,0.846765,1247
7391.6418,118,0.2000,settle_C,10.0000,10.8000,-8.2211,-0.8000,-67.8489,0.659163,-0.007111,-0.226163,0.045673,0.846765,1245
7391.6469,119,0.2000,settle_C,10.0000,10.9800,5.0453,-0.9800,-67.8538,0.583845,-0.008711,-0.226179,-0.028029,0.846765,1247
7391.6520,120,0.2000,settle_C,10.0000,10.8000,-7.2683,-0.8000,-67.8578,0.653840,-0.007111,-0.226193,0.040380,0.846765,1245
7391.6571,121,0.2000,settle_C,10.0000,10.8000,-5.0878,-0.8000,-67.8618,0.641713,-0.007111,-0.226206,0.028266,0.846765,1243
7391.6622,122,0.2000,settle_C,10.0000,10.8000,-3.5615,-0.8000,-67.8658,0.633220,-0.007111,-0.226219,0.019786,0.846765,1241
7391.6672,123,0.2000,settle_C,10.0000,10.8000,-2.4930,-0.8000,-67.8698,0.627271,-0.007111,-0.226233,0.013850,0.846765,1239
7391.6723,124,0.2000,settle_C,10.0000,10.8000,-1.7451,-0.8000,-67.8738,0.623103,-0.007111,-0.226246,0.009695,0.846765,1241
7391.6774,125,0.2000,settle_C,10.0000,10.8000,-1.2216,-0.8000,-67.8778,0.620181,-0.007111,-0.226259,0.006787,0.846765,1242
7391.6825,126,0.2000,settle_C,10.0000,10.8000,-0.8551,-0.8000,-67.8818,0.618132,-0.007111,-0.226273,0.004751,0.846765,1243
7391.6876,127,0.2000,settle_C,10.0000,10.8000,-0.5986,-0.8000,-67.8858,0.616693,-0.007111,-0.226286,0.003325,0.846765,1243
7391.6926,128,0.2000,settle_C,10.0000,10.8000,-0.4190,-0.8000,-67.8898,0.615682,-0.007111,-0.226299,0.002328,0.846765,1244
7391.6977,129,0.2000,settle_C,10.0000,10.8000,-0.2933,-0.8000,-67.8938,0.614970,-0.007111,-0.226313,0.001629,0.846765,1244
7391.7028,130,0.2000,settle_C,10.0000,10.8000,-0.2053,-0.8000,-67.8978,0.614468,-0.007111,-0.226326,0.001141,0.846765,1244
7391.7079,131,0.2000,settle_C,10.0000,10.8000,-0.1437,-0.8000,-67.9018,0.614113,-0.007111,-0.226339,0.000798,0.846765,1244
7391.7129,132,0.2000,settle_C,10.0000,10.8000,-0.1006,-0.8000,-67.9058,0.613860,-0.007111,-0.226353,0.000559,0.846765,1244
7391.7180,133,0.2000,settle_C,10.0000,10.8000,-0.0704,-0.8000,-67.9098,0.613679,-0.007111,-0.226366,0.000391,0.846765,1244
7391.7231,134,0.2000,settle_C,10.0000,10.8000,-0.0493,-0.8000,-67.9138,0.613548,-0.007111,-0.226379,0.000274,0.846765,1244
7391.7282,135,0.2000,settle_C,10.0000,10.8000,-0.0345,-0.8000,-67.9178,0.613453,-0.007111,-0.226393,0.000192,0.846765,1244
7391.7333,136,0.2000,settle_C,10.0000,10.8000,-0.0242,-0.8000,-67.9218,0.613382,-0.007111,-0.226406,0.000134,0.846765,1244
7391.7384,137,0.2000,settle_C,10.0000,10.8000,-0.0169,-0.8000,-67.9258,0.613328,-0.007111,-0.226419,0.000094,0.846765,1245
7391.7434,138,0.2000,settle_C,10.0000,10.8000,-0.0118,-0.8000,-67.9298,0.613287,-0.007111,-0.226433,0.000066,0.846765,1245
7391.7485,139,0.2000,settle_C,10.0000,10.8000,-0.0083,-0.8000,-67.9338,0.613254,-0.007111,-0.226446,0.000046,0.846765,1245
7391.7536,140,0.2000,settle_C,10.0000,10.8000,-0.0058,-0.8000,-67.9378,0.613226,-0.007111,-0.226459,0.000032,0.846765,1245
7391.7587,141,0.2000,settle_C,10.0000,10.8000,-0.0041,-0.8000,-67.9418,0.613203,-0.007111,-0.226473,0.000023,0.846765,1245
7391.7637,142,0.2000,settle_C,10.0000,10.8000,-0.0028,-0.8000,-67.9458,0.613183,-0.007111,-0.226486,0.000016,0.846765,1245
7391.7688,143,0.2000,settle_C,10.0000,10.8000,-0.0020,-0.8000,-67.9498,0.613165,-0.007111,-0.226499,0.000011,0.846765,1245
7391.7739,144,0.2000,settle_C,10.0000,10.8000,-0.0014,-0.8000,-67.9538,0.613149,-0.007111,-0.226513,0.000008,0.846765,1245
7391.7790,145,0.2000,settle_C,10.0000,10.8000,-0.0010,-0.8000,-67.9578,0.613133,-0.007111,-0.226526,0.000005,0.846765,1245
7391.7841,146,0.2000,settle_C,10.0000,10.8000,-0.0007,-0.8000,-67.9618,0.613118,-0.007111,-0.226539,0.000004,0.846765,1245
7391.7891,147,0.2000,settle_C,10.0000,10.8000,-0.0005,-0.8000,-67.9658,0.613104,-0.007111,-0.226553,0.000003,0.846765,1245
